index,ITEST_id,AveCorrect,skill,problemId,attemptCount,correct,consecutiveErrorsInRow,hint,hintCount,hintTotal,frIsHelpRequest,totalFrPercentPastWrong,frPast5WrongCount,frPast8WrongCount,RES_FRUSTRATED,res_level,label
3807,869,0.303212851,equivalent-fractions-decimals-percents,2063,1,1,0,0,0,0,0,0.5,2,2,0.009561398,1,0.0
3808,869,0.303212851,pattern-finding,3540,1,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0
3809,869,0.303212851,pattern-finding,3532,1,0,0,1,1,2,1,0.16666667,1,1,0.0,-1,0.0
3810,869,0.303212851,pattern-finding,3532,2,0,0,1,2,2,0,0.16666667,1,1,0.0,-2,0.0
3811,869,0.303212851,pattern-finding,3532,3,1,0,0,2,2,0,0.16666667,1,1,0.0,1,0.0
3812,869,0.303212851,pattern-finding,3533,1,0,0,1,1,1,1,0.14285715,1,1,0.0,0,0.0
3813,869,0.303212851,pattern-finding,3533,2,0,0,0,1,1,0,0.14285715,1,1,0.0,0,0.0
3814,869,0.303212851,pattern-finding,3533,3,1,0,0,1,1,0,0.14285715,1,1,1.0,1,0.0
3815,869,0.303212851,pattern-finding,3534,1,0,0,0,0,1,1,0.125,1,1,0.0,0,0.0
3816,869,0.303212851,pattern-finding,3534,2,0,0,1,1,1,0,0.125,1,1,0.0,0,0.0
3817,869,0.303212851,pattern-finding,3534,3,1,0,0,1,1,0,0.125,1,1,1.0,1,0.0
3818,869,0.303212851,pattern-finding,3535,1,1,0,0,0,0,1,0.11111111,1,1,0.009561398,0,0.0
8938,2607,0.267080745,unit-conversion,4484,1,1,0,0,0,0,1,0.0,0,0,0.009561398,0,1.0
8946,2607,0.267080745,finding-percents,2218,1,0,0,0,0,0,0,0.0,0,0,0.0,1,1.0
8947,2607,0.267080745,finding-percents,2218,1,0,0,1,1,1,1,0.0,0,0,0.0,1,1.0
8951,2607,0.267080745,finding-percents,2217,1,1,0,0,0,0,1,0.25,0,0,0.009561398,0,1.0
8953,2607,0.267080745,finding-percents,849,1,1,0,0,0,0,0,0.2,0,0,0.009561398,1,1.0
8954,2607,0.267080745,equation-solving,1986,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,1.0
8955,2607,0.267080745,noskill,120,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,1.0
8956,2607,0.267080745,equivalent-fractions-decimals-percents,1149,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,1.0
8995,2607,0.267080745,noskill,4674,1,0,0,1,1,3,1,0.0,0,0,0.0,-1,1.0
8996,2607,0.267080745,noskill,4674,2,0,0,1,2,3,0,0.0,0,0,0.0,0,1.0
8997,2607,0.267080745,noskill,4674,3,0,0,1,3,3,0,0.0,0,0,0.0,0,1.0
8998,2607,0.267080745,noskill,4674,4,1,0,0,3,3,0,0.0,0,0,0.0,1,1.0
8999,2607,0.267080745,properties-of-geometric-figures,1643,1,0,0,0,0,3,0,0.0,0,0,0.0,0,1.0
9000,2607,0.267080745,properties-of-geometric-figures,1643,2,0,0,1,1,3,0,0.0,0,0,0.0,-1,1.0
9001,2607,0.267080745,properties-of-geometric-figures,1643,3,0,0,1,2,3,0,0.0,0,0,0.0,0,1.0
9002,2607,0.267080745,properties-of-geometric-figures,1643,4,0,0,1,3,3,0,0.0,0,0,0.0,1,1.0
9003,2607,0.267080745,properties-of-geometric-figures,1643,5,0,0,0,3,3,0,0.0,0,0,0.0,1,1.0
9004,2607,0.267080745,properties-of-geometric-figures,1643,6,1,0,0,3,3,0,0.0,0,0,0.0,1,1.0
9005,2607,0.267080745,circle-graph,1045,1,0,0,0,0,0,0,0.0,0,0,0.0,1,1.0
9006,2607,0.267080745,proportion,1042,1,0,0,1,1,3,1,0.0,0,0,0.0,-1,1.0
9007,2607,0.267080745,proportion,1042,2,0,0,1,2,3,0,0.0,0,0,1.0,0,1.0
9008,2607,0.267080745,proportion,1042,3,0,0,1,3,3,0,0.0,0,0,1.0,0,1.0
9009,2607,0.267080745,proportion,1042,4,1,0,0,3,3,0,0.0,0,0,1.0,1,1.0
9011,2607,0.267080745,circle-graph,1044,1,1,0,0,0,0,1,1.0,1,1,0.009561398,0,1.0
9017,2607,0.267080745,least-common-multiple,2112,1,0,0,1,1,3,1,0.0,0,0,0.0,-1,1.0
9018,2607,0.267080745,least-common-multiple,2112,2,0,0,1,2,3,0,0.0,0,0,0.0,-2,1.0
9019,2607,0.267080745,least-common-multiple,2112,3,0,0,1,3,3,0,0.0,0,0,0.0,-3,1.0
9020,2607,0.267080745,least-common-multiple,2112,4,1,0,0,3,3,0,0.0,0,0,0.0,1,1.0
9021,2607,0.267080745,least-common-multiple,2113,1,1,0,0,0,0,1,0.0,0,0,0.009561398,0,1.0
9022,2607,0.267080745,symbolization-articulation,441,1,0,0,1,1,1,1,0.0,0,0,0.0,1,1.0
9023,2607,0.267080745,subtraction,437,1,0,0,1,1,2,1,0.0,0,0,0.0,-1,1.0
9024,2607,0.267080745,subtraction,437,2,0,0,1,2,2,0,0.0,0,0,0.0,0,1.0
9025,2607,0.267080745,noskill,9795,1,1,0,0,0,0,0,0.0,0,0,0.0,0,1.0
9026,2607,0.267080745,noskill,9800,1,0,0,0,0,1,0,0.0,0,0,0.768900735,0,1.0
9027,2607,0.267080745,noskill,9800,2,0,0,1,1,1,0,0.0,0,0,0.768900735,0,1.0
9028,2607,0.267080745,noskill,9800,3,0,0,0,1,1,0,0.0,0,0,0.0,1,1.0
9029,2607,0.267080745,noskill,9800,4,1,0,0,1,1,0,0.0,0,0,0.0,1,1.0
9035,2607,0.267080745,noskill,9801,1,0,0,0,0,0,0,0.25,1,1,0.6597199810000001,0,1.0
9036,2607,0.267080745,noskill,9801,2,0,1,0,0,0,0,0.25,1,1,0.6597199810000001,1,1.0
9037,2607,0.267080745,noskill,9801,3,1,0,0,0,0,0,0.25,1,1,0.6597199810000001,1,1.0
9039,2607,0.267080745,noskill,8989,1,0,0,0,0,0,1,0.33333334,2,2,0.0,0,1.0
9040,2607,0.267080745,noskill,8989,2,0,1,0,0,0,0,0.33333334,2,2,0.0,0,1.0
9041,2607,0.267080745,noskill,8989,3,1,0,0,0,0,0,0.33333334,2,2,0.0,1,1.0
9042,2607,0.267080745,noskill,8990,1,1,0,0,0,0,1,0.2857143,2,2,0.0,0,1.0
9044,2607,0.267080745,noskill,8707,1,0,0,0,0,0,1,0.22222222,1,2,0.0,0,1.0
9045,2607,0.267080745,noskill,8707,2,0,1,0,0,0,0,0.22222222,1,2,0.0,0,1.0
9046,2607,0.267080745,noskill,8707,3,0,2,0,0,0,0,0.22222222,1,2,0.0,1,1.0
9047,2607,0.267080745,noskill,8707,4,1,0,0,0,0,0,0.22222222,1,2,0.0,1,1.0
9048,2607,0.267080745,noskill,8708,1,0,0,0,0,0,1,0.2,0,2,0.0,0,1.0
9049,2607,0.267080745,noskill,8708,2,0,1,0,0,0,0,0.2,0,2,0.0,0,1.0
9050,2607,0.267080745,noskill,8708,3,0,2,0,0,0,0,0.2,0,2,0.0,1,1.0
9051,2607,0.267080745,noskill,8708,4,1,0,0,0,0,0,0.2,0,2,0.0,1,1.0
9052,2607,0.267080745,noskill,8709,1,1,0,0,0,0,1,0.18181819,0,2,0.0,0,1.0
9054,2607,0.267080745,noskill,9004,1,1,0,0,0,0,1,0.15384616,0,0,0.0,0,1.0
9055,2607,0.267080745,noskill,9005,1,1,0,0,0,0,1,0.14285715,0,0,0.0,0,1.0
9056,2607,0.267080745,noskill,9006,1,1,0,0,0,0,1,0.13333334,0,0,0.0,0,1.0
9057,2607,0.267080745,noskill,9007,1,1,0,0,0,0,1,0.125,0,0,0.0,0,1.0
9059,2607,0.267080745,noskill,8704,1,0,0,0,0,0,1,0.11111111,0,0,0.0,0,1.0
9060,2607,0.267080745,noskill,8704,2,0,1,0,0,0,0,0.11111111,0,0,0.0,0,1.0
9061,2607,0.267080745,noskill,8704,3,0,2,0,0,0,0,0.11111111,0,0,0.0,1,1.0
9062,2607,0.267080745,noskill,8704,4,1,0,0,0,0,0,0.11111111,0,0,0.0,1,1.0
9063,2607,0.267080745,noskill,8705,1,0,0,0,0,0,1,0.10526316,0,0,0.0,0,1.0
9064,2607,0.267080745,noskill,8705,2,0,1,0,0,0,0,0.10526316,0,0,0.0,0,1.0
9065,2607,0.267080745,noskill,8705,3,1,0,0,0,0,0,0.10526316,0,0,0.0,0,1.0
9067,2607,0.267080745,noskill,9314,1,0,0,0,0,0,0,0.0952381,0,0,0.6597199810000001,1,1.0
9073,2607,0.267080745,noskill,9316,1,0,0,0,0,0,1,0.13043478,1,1,0.0,0,1.0
9074,2607,0.267080745,noskill,9316,2,0,1,0,0,0,0,0.13043478,1,1,0.0,1,1.0
9075,2607,0.267080745,noskill,9316,3,0,2,0,0,0,0,0.13043478,1,1,0.0,1,1.0
9076,2607,0.267080745,noskill,9316,4,1,0,0,0,0,0,0.13043478,1,1,0.0,1,1.0
9077,2607,0.267080745,noskill,9317,1,1,0,0,0,0,1,0.125,1,1,0.009561398,0,1.0
9078,2607,0.267080745,noskill,9318,1,1,0,0,0,0,1,0.12,1,1,0.009561398,0,1.0
9079,2607,0.267080745,noskill,9334,1,1,0,0,0,0,0,0.115384616,1,1,0.009561398,1,1.0
9080,2607,0.267080745,noskill,9345,1,1,0,0,0,0,0,0.11111111,0,1,0.009561398,1,1.0
9081,2607,0.267080745,equation-concept,2705,1,0,0,0,0,0,0,0.0,0,0,0.009561398,1,1.0
9090,2607,0.267080745,equation-concept,2704,1,0,0,0,0,0,1,0.33333334,1,1,0.0,0,1.0
9091,2607,0.267080745,equation-concept,2704,2,0,1,0,0,0,0,0.33333334,1,1,0.0,0,1.0
9092,2607,0.267080745,equation-concept,2704,3,0,2,0,0,0,0,0.33333334,1,1,0.0,0,1.0
9093,2607,0.267080745,equation-concept,2704,4,1,0,0,0,0,0,0.33333334,1,1,0.0,1,1.0
9094,2607,0.267080745,noskill,4674,1,0,0,1,1,3,1,0.10714286,0,1,0.0,-1,1.0
9095,2607,0.267080745,noskill,4674,2,0,0,1,2,3,0,0.10714286,0,1,0.0,0,1.0
9096,2607,0.267080745,noskill,4674,3,0,0,1,3,3,0,0.10714286,0,1,0.0,0,1.0
9097,2607,0.267080745,noskill,4674,4,1,0,0,3,3,0,0.10714286,0,1,0.0,1,1.0
9112,2607,0.267080745,noskill,3368,1,0,0,0,0,0,0,0.09090909,0,0,0.0,1,1.0
9113,2607,0.267080745,noskill,3364,1,0,1,0,0,0,1,0.11764706,1,1,0.0,0,1.0
9114,2607,0.267080745,noskill,3364,2,0,2,0,0,0,0,0.11764706,1,1,0.0,0,1.0
9115,2607,0.267080745,noskill,3364,3,1,0,0,0,0,0,0.11764706,1,1,0.0,1,1.0
9129,2607,0.267080745,venn-diagram,4515,1,0,0,1,1,3,1,0.0,0,0,0.0,-1,1.0
9130,2607,0.267080745,venn-diagram,4515,2,0,0,1,2,3,0,0.0,0,0,0.0,-2,1.0
9131,2607,0.267080745,venn-diagram,4515,3,0,0,1,3,3,0,0.0,0,0,0.0,0,1.0
9132,2607,0.267080745,venn-diagram,4515,4,1,0,0,3,3,0,0.0,0,0,0.0,1,1.0
9133,2607,0.267080745,venn-diagram,4516,1,0,0,1,1,1,1,0.0,0,0,0.0,-1,1.0
9134,2607,0.267080745,venn-diagram,4516,2,1,0,0,1,1,0,0.0,0,0,0.0,0,1.0
9135,2607,0.267080745,noskill,3429,1,0,0,1,1,1,1,0.10526316,1,1,0.0,1,1.0
9136,2607,0.267080745,noskill,3426,1,0,0,1,1,3,1,0.102564104,0,1,0.0,-1,1.0
9137,2607,0.267080745,noskill,3426,2,0,0,1,2,3,0,0.102564104,0,1,0.0,0,1.0
9138,2607,0.267080745,noskill,3426,3,0,0,1,3,3,0,0.102564104,0,1,0.0,0,1.0
9139,2607,0.267080745,noskill,3426,4,1,0,0,3,3,0,0.102564104,0,1,0.0,1,1.0
9144,2607,0.267080745,noskill,3428,1,0,0,1,1,2,1,0.12195122,1,2,0.0,-1,1.0
9145,2607,0.267080745,noskill,3428,2,0,0,1,2,2,0,0.12195122,1,2,0.0,-2,1.0
9146,2607,0.267080745,noskill,3428,3,1,0,0,2,2,0,0.12195122,1,2,0.0,1,1.0
9147,2607,0.267080745,noskill,3448,1,0,0,1,1,1,1,0.11904762,1,1,0.0,1,0.0
9163,2607,0.267080745,noskill,3374,1,0,1,0,0,0,0,0.13043478,1,2,0.9572968759999999,0,0.0
9164,2607,0.267080745,noskill,3374,2,1,0,0,0,0,0,0.13043478,1,2,0.0,0,1.0
9172,2607,0.267080745,noskill,3377,1,0,0,1,1,3,1,0.14285715,2,2,0.0,-1,0.0
9173,2607,0.267080745,noskill,3377,2,0,0,1,2,3,0,0.14285715,2,2,0.0,-2,0.0
9174,2607,0.267080745,noskill,3377,3,0,0,1,3,3,0,0.14285715,2,2,0.0,-3,0.0
9175,2607,0.267080745,noskill,3377,4,1,0,0,3,3,0,0.14285715,2,2,0.0,1,0.0
9181,2607,0.267080745,area,1267,1,0,0,1,1,3,1,0.0,0,0,1.0,-1,1.0
9182,2607,0.267080745,area,1267,2,0,0,1,2,3,0,0.0,0,0,1.0,-2,1.0
9183,2607,0.267080745,area,1267,3,0,0,1,3,3,0,0.0,0,0,1.0,0,1.0
9184,2607,0.267080745,area,1267,4,1,0,0,3,3,0,0.0,0,0,0.0,1,1.0
9189,2607,0.267080745,perimeter,1269,1,0,0,1,1,2,1,0.0,0,0,0.0,-1,0.0
9190,2607,0.267080745,perimeter,1269,2,0,0,1,2,2,0,0.0,0,0,0.0,-2,1.0
9191,2607,0.267080745,perimeter,1269,3,1,0,0,2,2,0,0.0,0,0,0.0,0,1.0
9192,2607,0.267080745,area,1270,1,1,0,0,0,0,1,0.0,0,0,0.0,0,0.0
9198,2607,0.267080745,perimeter,172,1,0,0,1,1,3,1,0.0,0,0,0.0,-1,1.0
9199,2607,0.267080745,perimeter,172,2,0,0,1,2,3,0,0.0,0,0,0.0,0,1.0
9200,2607,0.267080745,perimeter,172,3,0,0,1,3,3,0,0.0,0,0,0.0,0,1.0
9201,2607,0.267080745,perimeter,172,4,1,0,0,3,3,0,0.0,0,0,0.0,1,1.0
9206,2607,0.267080745,noskill,3432,1,0,0,0,0,0,0,0.14,2,2,0.0,1,1.0
9207,2607,0.267080745,noskill,3430,1,0,1,0,0,0,0,0.15686275,2,3,0.0,0,1.0
9208,2607,0.267080745,noskill,3430,2,1,0,0,0,0,0,0.15686275,2,3,0.0,0,1.0
9209,2607,0.267080745,noskill,3431,1,1,0,0,0,0,0,0.17307693,2,4,0.0,0,1.0
9210,2607,0.267080745,symbolization-articulation,441,1,0,0,1,1,1,1,0.0,0,0,0.0,1,1.0
9211,2607,0.267080745,subtraction,437,1,0,0,1,1,2,1,0.0,0,0,0.0,-1,1.0
9212,2607,0.267080745,subtraction,437,2,0,0,1,2,2,0,0.0,0,0,0.0,0,1.0
9213,2607,0.267080745,subtraction,437,3,1,0,0,2,2,0,0.0,0,0,0.0,1,1.0
9214,2607,0.267080745,symbolization-articulation,438,1,0,0,1,1,2,1,0.0,0,0,0.0,-1,1.0
9215,2607,0.267080745,symbolization-articulation,438,2,0,0,1,2,2,0,0.0,0,0,0.0,-2,1.0
9216,2607,0.267080745,symbolization-articulation,438,3,1,0,0,2,2,0,0.0,0,0,0.0,1,0.0
9217,2607,0.267080745,symbolization-articulation,439,1,0,0,1,1,3,1,0.0,0,0,0.0,0,0.0
9218,2607,0.267080745,symbolization-articulation,439,2,0,0,1,2,3,0,0.0,0,0,0.0,0,0.0
9219,2607,0.267080745,symbolization-articulation,439,3,0,0,1,3,3,0,0.0,0,0,0.0,0,0.0
9220,2607,0.267080745,symbolization-articulation,439,4,1,0,0,3,3,0,0.0,0,0,0.0,1,0.0
9221,2607,0.267080745,symbolization-articulation,440,1,0,0,1,1,2,1,0.0,0,0,0.0,-1,0.0
9222,2607,0.267080745,symbolization-articulation,440,2,0,0,1,2,2,0,0.0,0,0,0.0,-2,0.0
9223,2607,0.267080745,symbolization-articulation,440,3,1,0,0,2,2,0,0.0,0,0,0.0,1,0.0
9224,2607,0.267080745,inducing-functions,223,1,0,0,0,0,0,0,0.0,0,0,0.0,1,1.0
9225,2607,0.267080745,inducing-functions,219,1,0,0,1,1,2,1,1.0,1,1,0.0,-1,0.0
9226,2607,0.267080745,inducing-functions,219,2,0,0,1,2,2,0,1.0,1,1,0.0,-2,0.0
9227,2607,0.267080745,inducing-functions,219,3,1,0,0,2,2,0,1.0,1,1,0.0,1,0.0
9234,2607,0.267080745,inducing-functions,221,1,0,0,1,1,3,1,0.33333334,1,1,0.0,-1,0.0
9235,2607,0.267080745,inducing-functions,221,2,0,0,1,2,3,0,0.33333334,1,1,0.0,-2,0.0
9236,2607,0.267080745,inducing-functions,221,3,0,0,1,3,3,0,0.33333334,1,1,0.0,0,0.0
9237,2607,0.267080745,inducing-functions,221,4,1,0,0,3,3,0,0.33333334,1,1,0.0,1,1.0
9238,2607,0.267080745,inducing-functions,222,1,0,0,1,1,2,1,0.25,1,1,0.0,0,0.0
9239,2607,0.267080745,inducing-functions,222,2,0,0,1,2,2,0,0.25,1,1,0.0,0,0.0
9240,2607,0.267080745,inducing-functions,222,3,1,0,0,2,2,0,0.25,1,1,0.0,1,0.0
9241,2607,0.267080745,proportion,1644,1,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0
9243,2607,0.267080745,proportion,9680,1,1,0,0,0,0,1,0.33333334,1,1,0.0,0,0.0
9257,2607,0.267080745,proportion,1124,1,0,0,0,0,0,1,0.25,1,2,0.0,0,1.0
9258,2607,0.267080745,proportion,1124,2,0,1,0,0,0,0,0.25,1,2,0.0,0,0.0
9259,2607,0.267080745,proportion,1124,3,1,0,0,0,0,0,0.25,1,2,0.0,0,0.0
9260,2607,0.267080745,fraction-multiplication,865,1,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0
9261,2607,0.267080745,fraction-multiplication,863,1,0,1,0,0,0,1,1.0,1,1,0.0,0,0.0
9262,2607,0.267080745,fraction-multiplication,863,2,0,2,0,0,0,0,1.0,1,1,0.0,0,0.0
9263,2607,0.267080745,fraction-multiplication,863,3,1,0,0,0,0,0,1.0,1,1,0.0,1,0.0
9270,2607,0.267080745,percents,940,1,0,0,0,0,0,0,0.0,0,0,0.0,1,1.0
9280,2607,0.267080745,rounding,939,1,0,0,1,1,1,1,0.0,0,0,0.0,0,1.0
9281,2607,0.267080745,rounding,939,2,1,0,0,1,1,0,0.0,0,0,1.0,1,1.0
9282,2607,0.267080745,pattern-finding,3545,1,0,0,1,1,1,1,0.0,0,0,0.0,1,0.0
9299,2607,0.267080745,divisibility,1092,1,0,0,0,0,0,0,0.0,0,0,0.0,1,1.0
9314,2607,0.267080745,prime-number,1089,1,1,0,0,0,0,1,0.0,0,0,0.0,0,1.0
9315,2607,0.267080745,prime-number,1090,1,0,0,0,0,0,1,0.0,0,0,0.0,0,1.0
9316,2607,0.267080745,prime-number,1090,2,0,1,0,0,0,0,0.0,0,0,0.0,0,1.0
9317,2607,0.267080745,prime-number,1090,3,0,2,0,0,0,0,0.0,0,0,0.0,0,1.0
9318,2607,0.267080745,prime-number,1090,4,1,0,0,0,0,0,0.0,0,0,0.0,1,1.0
9319,2607,0.267080745,divisibility,1091,1,0,0,0,0,0,1,0.33333334,1,1,0.0,0,1.0
9320,2607,0.267080745,divisibility,1091,2,0,1,0,0,0,0,0.33333334,1,1,0.0,0,1.0
9321,2607,0.267080745,divisibility,1091,3,0,2,0,0,0,0,0.33333334,1,1,0.0,0,1.0
9322,2607,0.267080745,divisibility,1091,4,0,3,0,0,0,0,0.33333334,1,1,0.0,1,1.0
9323,2607,0.267080745,divisibility,1091,5,1,0,0,0,0,0,0.33333334,1,1,0.0,1,1.0
9325,2607,0.267080745,rate,9659,1,0,0,1,1,3,1,0.0,0,0,0.0,-1,1.0
9326,2607,0.267080745,rate,9659,2,0,0,1,2,3,0,0.0,0,0,0.0,-2,1.0
9327,2607,0.267080745,rate,9659,3,0,0,1,3,3,0,0.0,0,0,0.0,-3,1.0
9328,2607,0.267080745,rate,9659,4,1,0,0,3,3,0,0.0,0,0,0.0,1,1.0
9335,2607,0.267080745,multiplying-decimals,960,1,0,0,1,1,2,1,0.0,0,0,0.0,-1,0.0
9336,2607,0.267080745,multiplying-decimals,960,2,0,0,1,2,2,0,0.0,0,0,0.0,-2,0.0
9337,2607,0.267080745,multiplying-decimals,960,3,1,0,0,2,2,0,0.0,0,0,0.0,1,0.0
9338,2607,0.267080745,multiplying-decimals,961,1,0,0,1,1,2,1,0.0,0,0,0.0,-1,0.0
9339,2607,0.267080745,multiplying-decimals,961,2,0,0,1,2,2,0,0.0,0,0,0.0,0,0.0
9340,2607,0.267080745,multiplying-decimals,961,3,1,0,0,2,2,0,0.0,0,0,0.0,1,0.0
9341,2607,0.267080745,multiplying-decimals,962,1,0,0,1,1,2,1,0.0,0,0,0.0,0,0.0
9342,2607,0.267080745,multiplying-decimals,962,2,0,0,1,2,2,0,0.0,0,0,0.0,0,1.0
9343,2607,0.267080745,multiplying-decimals,962,3,1,0,0,2,2,0,0.0,0,0,0.0,1,1.0
9344,2607,0.267080745,multiplying-decimals,963,1,0,0,1,1,3,1,0.0,0,0,0.0,-1,0.0
9345,2607,0.267080745,multiplying-decimals,963,2,0,0,1,2,3,0,0.0,0,0,0.0,-2,0.0
9346,2607,0.267080745,multiplying-decimals,963,3,0,0,1,3,3,0,0.0,0,0,0.0,0,0.0
9347,2607,0.267080745,multiplying-decimals,963,4,1,0,0,3,3,0,0.0,0,0,0.0,1,0.0
9348,2607,0.267080745,subtracting-decimals,814,1,0,0,1,1,1,1,0.0,0,0,0.0,1,0.0
9349,2607,0.267080745,subtracting-decimals,813,1,0,0,1,1,2,1,0.0,0,0,0.0,-1,1.0
9350,2607,0.267080745,subtracting-decimals,813,2,0,0,1,2,2,0,0.0,0,0,0.0,-2,1.0
9351,2607,0.267080745,subtracting-decimals,813,3,1,0,0,2,2,0,0.0,0,0,0.0,1,1.0
9352,2607,0.267080745,inducing-functions,1697,1,0,0,1,1,1,1,0.2,1,1,0.0,1,1.0
9357,2607,0.267080745,inducing-functions,1683,1,0,0,1,1,1,1,0.14285715,0,1,0.0,0,1.0
9358,2607,0.267080745,inducing-functions,1683,2,1,0,0,1,1,0,0.14285715,0,1,0.0,1,1.0
9363,2607,0.267080745,inducing-functions,1685,1,1,0,0,0,0,1,0.11111111,0,0,0.0,0,1.0
9364,2607,0.267080745,inducing-functions,1686,1,0,0,0,0,0,1,0.1,0,0,0.0,0,1.0
9365,2607,0.267080745,inducing-functions,1686,2,1,0,0,0,0,0,0.1,0,0,0.0,1,1.0
9370,2607,0.267080745,inducing-functions,1688,1,0,1,0,0,0,1,0.083333336,0,0,0.0,0,0.0
9371,2607,0.267080745,inducing-functions,1688,2,1,0,0,0,0,0,0.083333336,0,0,0.0,1,1.0
9372,2607,0.267080745,inducing-functions,1689,1,1,0,0,0,0,1,0.07692308,0,0,0.0,0,1.0
9377,2607,0.267080745,inducing-functions,1691,1,1,0,0,0,0,1,0.06666667,0,0,0.0,0,0.0
9382,2607,0.267080745,inducing-functions,1693,1,1,0,0,0,0,1,0.05882353,0,0,0.0,0,1.0
9387,2607,0.267080745,inducing-functions,1695,1,0,0,0,0,0,1,0.05263158,0,0,0.0,0,1.0
9388,2607,0.267080745,inducing-functions,1695,2,1,0,0,0,0,0,0.05263158,0,0,0.0,1,1.0
9389,2607,0.267080745,inducing-functions,1696,1,1,0,0,0,0,1,0.05,0,0,0.0,1,1.0
9392,2607,0.267080745,combinatorics,2097,1,0,0,1,1,3,1,1.0,1,1,0.0,-1,0.0
9393,2607,0.267080745,combinatorics,2097,2,0,0,1,2,3,0,1.0,1,1,0.0,0,0.0
9394,2607,0.267080745,combinatorics,2097,3,0,0,1,3,3,0,1.0,1,1,0.0,0,0.0
9395,2607,0.267080745,combinatorics,2097,4,1,0,0,3,3,0,1.0,1,1,0.0,1,1.0
9396,2607,0.267080745,combinatorics,2098,1,1,0,0,0,0,1,0.5,1,1,0.0,0,1.0
9399,2607,0.267080745,symbolization-articulation,463,1,0,0,0,0,0,0,0.0,0,0,0.0,1,1.0
9408,2607,0.267080745,symbolization-articulation,462,1,0,0,1,1,2,1,0.14285715,1,1,0.0,0,0.0
9409,2607,0.267080745,symbolization-articulation,462,2,0,0,1,2,2,0,0.14285715,1,1,0.0,1,0.0
9410,2607,0.267080745,symbolization-articulation,462,3,1,0,0,2,2,0,0.14285715,1,1,0.0,1,0.0
9412,2607,0.267080745,substitution,4478,1,0,0,0,0,0,0,0.0,0,0,0.6597199810000001,0,1.0
9413,2607,0.267080745,substitution,4478,2,1,0,0,0,0,0,0.0,0,0,0.6597199810000001,0,1.0
9414,2607,0.267080745,noskill,1218,1,0,0,0,0,0,0,0.16981132,2,4,0.0,1,1.0
9432,2607,0.267080745,unit-conversion,1132,1,0,0,1,1,1,1,0.0,0,0,0.0,1,1.0
9433,2607,0.267080745,unit-conversion,1126,1,0,0,1,1,2,1,0.0,0,0,0.0,-1,1.0
9434,2607,0.267080745,unit-conversion,1126,2,0,0,1,2,2,0,0.0,0,0,0.0,-2,1.0
9435,2607,0.267080745,unit-conversion,1126,3,1,0,0,2,2,0,0.0,0,0,0.0,1,1.0
9436,2607,0.267080745,unit-conversion,1127,1,0,0,0,0,0,1,0.0,0,0,0.0,0,1.0
9437,2607,0.267080745,unit-conversion,1127,2,0,1,0,0,0,0,0.0,0,0,0.0,0,1.0
9438,2607,0.267080745,unit-conversion,1127,3,1,0,0,0,0,0,0.0,0,0,0.0,1,0.0
9443,2607,0.267080745,unit-conversion,1130,1,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0
9444,2607,0.267080745,unit-conversion,1130,2,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0
9445,2607,0.267080745,unit-conversion,1130,3,0,2,0,0,0,0,0.0,0,0,0.0,0,0.0
9446,2607,0.267080745,unit-conversion,1130,4,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0
9447,2607,0.267080745,unit-conversion,1131,1,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0
9448,2607,0.267080745,unit-conversion,1131,2,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0
9449,2607,0.267080745,unit-conversion,1131,3,0,2,0,0,0,0,0.0,0,0,0.0,0,1.0
9450,2607,0.267080745,unit-conversion,1131,4,1,0,0,0,0,0,0.0,0,0,0.0,1,0.0
9466,2607,0.267080745,pattern-finding,232,1,0,0,1,1,2,1,0.0,0,0,0.0,0,0.0
9467,2607,0.267080745,pattern-finding,232,2,0,0,1,2,2,0,0.0,0,0,0.0,0,0.0
9468,2607,0.267080745,pattern-finding,232,3,1,0,0,2,2,0,0.0,0,0,0.0,1,0.0
9469,2607,0.267080745,pattern-finding,233,1,0,0,1,1,2,1,0.0,0,0,0.0,0,1.0
9470,2607,0.267080745,pattern-finding,233,2,0,0,1,2,2,0,0.0,0,0,0.0,0,1.0
9471,2607,0.267080745,pattern-finding,233,3,1,0,0,2,2,0,0.0,0,0,0.0,1,1.0
9472,2607,0.267080745,pattern-finding,234,1,0,0,1,1,4,1,0.0,0,0,0.0,0,0.0
9473,2607,0.267080745,pattern-finding,234,2,0,0,1,2,4,0,0.0,0,0,0.0,0,0.0
9474,2607,0.267080745,pattern-finding,234,3,0,0,1,3,4,0,0.0,0,0,0.0,0,0.0
9475,2607,0.267080745,pattern-finding,234,4,0,0,1,4,4,0,0.0,0,0,0.0,0,0.0
9476,2607,0.267080745,pattern-finding,234,5,1,0,0,4,4,0,0.0,0,0,0.0,1,1.0
